#instance	size lb[cc] ip[cc] apx[cc] runtime(ip)[cc] runtime(apx)[cc]   lb[t] ip[t] apx[t] runtime(ip)[t] runtime(apx)[t]
gg_ip_size707_type2b_41.csv	707	6642.0	6642.0	6780.0	19.946	0.076	6742.0	7042.0	7284.0	900.224	0.109
gg_ip_size102_type2b_42.csv	102	1924.0	1924.0	1926.0	0.113	0.007	2024.0	2024.0	2130.0	0.641	0.009
gg_ip_size700_type2b_43.csv	700	5948.0	5948.0	5948.0	10.113	0.06	5950.0	5950.0	6056.0	19.157	0.082
gg_ip_size404_type2b_44.csv	404	5072.0	5072.0	5096.0	138.506	0.04	5072.0	5172.0	5198.0	900.894	0.051
gg_ip_size105_type2b_45.csv	105	1520.0	1520.0	1536.0	0.041	0.007	1620.0	1620.0	1736.0	0.16	0.009
gg_ip_size301_type2b_46.csv	301	3178.0	3178.0	3196.0	3.704	0.024	3180.0	3180.0	3198.0	8.878	0.028
gg_ip_size102_type2b_47.csv	102	1630.0	1630.0	1638.0	0.056	0.009	1630.0	1630.0	1738.0	0.059	0.009
gg_ip_size607_type2b_48.csv	607	5696.0	5696.0	5720.0	15.918	0.058	5696.0	5696.0	5724.0	39.0	0.074
gg_ip_size308_type2b_49.csv	308	4042.0	4042.0	4062.0	9.683	0.024	4056.0	4056.0	4170.0	48.064	0.035
gg_ip_size919_type2b_50.csv	919	6638.0	6638.0	6780.0	9.05	0.111	6652.0	6652.0	6886.0	18.275	0.139
gg_ip_size413_type2b_51.csv	413	4718.0	4718.0	4720.0	3.32	0.034	4718.0	4818.0	4826.0	900.862	0.049
gg_ip_size202_type2b_52.csv	202	3070.0	3070.0	3070.0	0.153	0.013	3072.0	3072.0	3172.0	0.602	0.016
gg_ip_size604_type2b_53.csv	604	5484.0	5484.0	5484.0	9.816	0.053	5500.0	5500.0	5996.0	163.807	0.079
gg_ip_size302_type2b_54.csv	302	4264.0	4264.0	4280.0	1.271	0.022	4268.0	4268.0	4384.0	10.122	0.029
gg_ip_size1010_type2b_55.csv	1010	9988.0	9988.0	10026.0	83.322	0.118	10012.0	10012.0	10340.0	437.636	0.178
gg_ip_size202_type2b_56.csv	202	2554.0	2554.0	2564.0	0.058	0.013	2554.0	2554.0	2664.0	0.067	0.016
gg_ip_size108_type2b_57.csv	108	1852.0	1852.0	1852.0	0.074	0.007	1856.0	1856.0	1954.0	0.094	0.009
gg_ip_size703_type2b_58.csv	703	6550.0	6550.0	6570.0	8.745	0.064	6560.0	6560.0	6678.0	136.258	0.083
gg_ip_size801_type2b_59.csv	801	5728.0	5728.0	5758.0	834.187	0.096	5751.0	5860.0	6166.0	900.319	0.142
gg_ip_size512_type2b_60.csv	512	4828.0	4828.0	4828.0	2.274	0.043	4928.0	4928.0	4932.0	12.127	0.065
gg_ip_size702_type2b_61.csv	702	6556.0	6556.0	6566.0	5.352	0.071	6566.0	6566.0	6870.0	210.169	0.096
gg_ip_size408_type2b_62.csv	408	4850.0	4850.0	4860.0	0.84	0.032	4876.0	4876.0	5272.0	136.65	0.055
gg_ip_size711_type2b_63.csv	711	5340.0	5340.0	5362.0	82.091	0.081	5340.0	5340.0	5462.0	703.499	0.096
gg_ip_size602_type2b_64.csv	602	5662.0	5662.0	5716.0	5.946	0.052	5662.0	5662.0	5926.0	46.025	0.08
gg_ip_size611_type2b_65.csv	611	5434.0	5434.0	5534.0	0.522	0.059	5442.0	5442.0	5734.0	1.141	0.077
gg_ip_size1004_type2b_66.csv	1004	8126.0	8126.0	8318.0	20.458	0.114	8130.0	8130.0	8524.0	73.336	0.147
gg_ip_size1002_type2b_67.csv	1002	6836.0	6836.0	6958.0	17.865	0.128	6840.0	6840.0	7164.0	38.985	0.144
gg_ip_size304_type2b_68.csv	304	3552.0	3552.0	3566.0	0.334	0.022	3558.0	3558.0	3670.0	1.235	0.027
gg_ip_size513_type2b_69.csv	513	5642.0	5642.0	5650.0	0.748	0.044	5762.0	5762.0	5954.0	352.564	0.067
gg_ip_size611_type2b_70.csv	611	5620.0	5620.0	5642.0	42.105	0.066	5722.0	5722.0	5844.0	729.015	0.081
gg_ip_size103_type2b_71.csv	103	1822.0	1822.0	1824.0	0.113	0.008	1822.0	1822.0	1828.0	0.129	0.009
gg_ip_size405_type2b_72.csv	405	4362.0	4362.0	4376.0	4.4	0.041	4380.0	4380.0	4584.0	16.93	0.048
gg_ip_size200_type2b_73.csv	200	2346.0	2346.0	2346.0	1.714	0.015	2346.0	2346.0	2348.0	3.855	0.016
gg_ip_size505_type2b_74.csv	505	4390.0	4390.0	4434.0	9.581	0.051	4390.0	4390.0	4536.0	17.739	0.062
gg_ip_size909_type2b_75.csv	909	6942.0	6942.0	6980.0	3.241	0.084	7040.0	7040.0	7290.0	13.982	0.13
gg_ip_size1003_type2b_76.csv	1003	8604.0	8604.0	8626.0	14.402	0.118	8604.0	8604.0	8726.0	72.611	0.136
gg_ip_size101_type2b_77.csv	101	1620.0	1620.0	1622.0	0.214	0.008	1622.0	1622.0	1822.0	0.454	0.01
gg_ip_size914_type2b_78.csv	914	7850.0	7850.0	7888.0	58.081	0.096	7850.0	7850.0	8398.0	229.775	0.139
gg_ip_size306_type2b_79.csv	306	3662.0	3662.0	3882.0	1.106	0.031	3762.0	3762.0	3986.0	10.898	0.039
gg_ip_size417_type2b_80.csv	417	4798.0	4798.0	4812.0	6.808	0.035	4800.0	4800.0	5018.0	40.263	0.045
gg_ip_size613_type2b_81.csv	613	7246.0	7246.0	7258.0	58.443	0.054	7354.0	7354.0	7566.0	168.223	0.075
gg_ip_size911_type2b_82.csv	911	7248.0	7248.0	7254.0	7.722	0.076	7266.0	7266.0	7356.0	48.896	0.108
gg_ip_size201_type2b_83.csv	201	2956.0	2956.0	2956.0	0.352	0.014	2956.0	2956.0	2956.0	0.349	0.014
gg_ip_size103_type2b_84.csv	103	1712.0	1712.0	1712.0	0.046	0.007	1712.0	1712.0	1714.0	0.081	0.008
gg_ip_size200_type2b_85.csv	200	2746.0	2746.0	2756.0	1.185	0.016	2746.0	2746.0	2756.0	3.531	0.017
gg_ip_size301_type2b_86.csv	301	3882.0	3882.0	3902.0	0.148	0.02	3984.0	3984.0	4106.0	0.824	0.03
gg_ip_size701_type2b_87.csv	701	6972.0	7032.0	7176.0	903.211	0.069	6972.0	7236.0	7480.0	904.003	0.099
gg_ip_size300_type2b_88.csv	300	3228.0	3228.0	3256.0	2.964	0.023	3234.0	3234.0	3262.0	15.121	0.029
gg_ip_size905_type2b_89.csv	905	6504.0	6504.0	6550.0	3.531	0.104	6504.0	6504.0	6652.0	3.606	0.119
gg_ip_size902_type2b_90.csv	902	7244.0	7244.0	7280.0	342.968	0.098	7352.0	7354.0	7392.0	900.841	0.141
gg_ip_size1001_type2b_91.csv	1001	7902.0	7902.0	7970.0	119.888	0.125	7902.0	7902.0	7970.0	390.964	0.139
gg_ip_size704_type2b_92.csv	704	6034.0	6034.0	6108.0	8.507	0.07	6036.0	6036.0	6216.0	21.87	0.101
gg_ip_size202_type2b_93.csv	202	2152.0	2152.0	2152.0	0.052	0.013	2152.0	2152.0	2152.0	0.147	0.014
gg_ip_size100_type2b_94.csv	100	1622.0	1622.0	1630.0	0.075	0.007	1622.0	1622.0	1830.0	0.072	0.009
gg_ip_size602_type2b_95.csv	602	6454.0	6454.0	6550.0	24.177	0.06	6462.0	6462.0	6758.0	347.491	0.08
gg_ip_size204_type2b_96.csv	204	2442.0	2442.0	2442.0	0.065	0.013	2538.0	2538.0	2644.0	0.792	0.018
gg_ip_size901_type2b_97.csv	901	6358.0	6358.0	6368.0	21.315	0.096	6358.0	6358.0	6470.0	98.244	0.118
gg_ip_size203_type2b_98.csv	203	2338.0	2338.0	2442.0	1.364	0.021	2340.0	2340.0	2442.0	1.724	0.022
gg_ip_size806_type2b_99.csv	806	6708.0	6708.0	6720.0	56.04	0.087	6708.0	6708.0	6826.0	124.596	0.115
gg_ip_size857_type2b_100.csv	857	6360.0	6360.0	6434.0	89.606	0.1	6362.0	6362.0	6436.0	736.016	0.112
gg_ip_size451_type2b_101.csv	451	5232.0	5232.0	5260.0	10.735	0.047	5232.0	5232.0	5262.0	19.212	0.054
gg_ip_size155_type2b_102.csv	155	2294.0	2294.0	2306.0	0.216	0.011	2296.0	2296.0	2406.0	0.497	0.013
gg_ip_size452_type2b_103.csv	452	4550.0	4550.0	4562.0	522.045	0.046	4639.0	4644.0	4762.0	900.802	0.056
gg_ip_size259_type2b_104.csv	259	2800.0	2800.0	2802.0	1.664	0.019	2800.0	2800.0	3206.0	6.666	0.029
